laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_IDR,HDD,SSD,Flash Storage,Hybrid,Memory_2,Touchscreen,IPS,TypeResolution,x_res,y_res
793,Lenovo,ThinkPad T470s,Ultrabook,14.0,1920x1080,Intel Core i7 7500U 2.7GHz,16,512,Intel HD Graphics 620,Windows 10,1.7,39083000.0,0,1,0,0,0,0,0,1,1920,1080
794,MSI,GS43VR 7RE,Gaming,14.0,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256,Nvidia GeForce GTX 1060,Windows 10,1.6,32147000.0,1,1,0,0,1000,0,1,1,1920,1080
795,MSI,GL62M (i5-7300HQ/8GB/1TB,Gaming,15.6,1920x1080,Intel Core i5 7300HQ 2.5GHz,8,128,Nvidia GeForce GTX 1050,Windows 10,2.2,18513000.0,1,1,0,0,1000,0,0,1,1920,1080
796,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,4,1000,Nvidia GeForce GTX 1050,Windows 10,2.4,16983000.0,1,0,0,0,0,0,1,1,1920,1080
797,Acer,Predator G9-793,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256,Nvidia GeForce GTX 1060,Windows 10,4.2,39083000.0,1,1,0,0,1000,0,1,1,1920,1080
798,Dell,Inspiron 7567,Gaming,15.6,1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256,Nvidia GeForce GTX 1050,Windows 10,2.62,16745000.0,0,1,0,0,0,0,0,1,1920,1080
799,Asus,FX502VM-DM560T (i7-7700HQ/8GB/1TB,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128,Nvidia GeForce GTX1060,Windows 10,2.24,22763000.0,1,1,0,0,1000,0,0,1,1920,1080
800,Vero,K146 (N3350/4GB/32GB/W10),Notebook,14.0,1920x1080,Intel Celeron Dual Core N3350 1.1GHz,4,32,Intel HD Graphics 500,Windows 10,1.22,3449300.0,0,0,1,0,0,0,0,0,1920,1080
801,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,1920x1080,Intel Core i7 7500U 2.7GHz,8,512,Intel HD Graphics 620,Windows 10,1.37,33490000.0,0,1,0,0,0,1,1,1,1920,1080
802,Lenovo,Yoga 510-15IKB,2 in 1 Convertible,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,256,AMD Radeon R7 M460,Windows 10,2.08,16303000.0,0,1,0,0,0,1,0,1,1920,1080
803,Apple,"MacBook 12""",Ultrabook,12.0,2304x1440,Intel Core M 1.2GHz,8,512,Intel HD Graphics 5300,Mac OS X,0.92,19805000.0,0,0,1,0,0,0,1,0,2304,1440
804,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,2560x1440,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,Windows 10,1.42,39610000.0,0,1,0,0,0,1,1,0,2560,1440
805,Asus,R417NA-RS01 (N3350/4GB/32GB/W10),Notebook,14.0,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,32,Intel HD Graphics 500,Windows 10,1.63,5083000.0,0,0,1,0,0,0,0,0,1366,768
806,Dell,Latitude 3580,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,128,Intel HD Graphics 620,Windows 10,1.95,13770000.0,0,1,0,0,0,0,0,0,1366,768
807,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,13.9,1920x1080,Intel Core i7 7500U 2.7GHz,8,256,Intel HD Graphics 620,Windows 10,1.38,22933000.0,0,1,0,0,0,1,1,1,1920,1080
808,Dell,Vostro 5568,Notebook,15.6,1920x1080,Intel Core i3 6006U 2GHz,8,256,AMD Radeon R5 M420X,Windows 10,2.0,12563000.0,0,1,0,0,0,0,0,1,1920,1080
809,HP,ZBook 17,Workstation,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256,Nvidia Quadro M2200,Windows 10,3.14,35103300.0,0,1,0,0,0,0,0,1,1920,1080
810,Asus,Pro P2540UA-XS51,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,Windows 10,2.37,18683000.0,0,1,0,0,0,0,0,1,1920,1080
811,Dell,XPS 13,Ultrabook,13.3,1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,Windows 10,1.29,25483000.0,0,1,0,0,0,0,0,1,1920,1080
812,Dell,XPS 15,Notebook,15.6,3840x2160,Intel Core i5 7300HQ 2.5GHz,8,256,Nvidia GeForce GTX 1050,Windows 10,2.06,29733000.0,0,1,0,0,0,1,0,3,3840,2160
813,Dell,Latitude 3180,Netbook,11.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,128,Intel HD Graphics 505,Windows 10,1.63,12648000.0,0,1,0,0,0,0,0,0,1366,768
814,HP,EliteBook 820,Netbook,12.5,1366x768,Intel Core i5 7300U 2.6GHz,8,256,Intel HD Graphics 620,Windows 10,1.26,23613000.0,0,1,0,0,0,0,0,0,1366,768
815,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500,Intel HD Graphics 520,Windows 10,2.1,13260000.0,1,0,0,0,0,0,0,0,1366,768
816,HP,15-ba043na (A12-9700P/8GB/2TB/W10),Notebook,15.6,1366x768,AMD A12-Series 9700P 2.5GHz,8,2000,AMD Radeon R7 Graphics,Windows 10,2.04,10693000.0,1,0,0,0,0,0,0,0,1366,768
817,Dell,Inspiron 7567,Gaming,15.6,3840x2160,Intel Core i7 7700HQ 2.8GHz,16,512,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,28543000.0,0,1,0,0,0,0,0,3,3840,2160
818,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,4,1000,Nvidia GeForce 920M,Windows 10,2.4,10353000.0,1,0,0,0,0,0,0,1,1920,1080
819,HP,Omen 17-an012dx,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,12,1000,AMD Radeon RX 580,Windows 10,3.74,29733000.0,1,0,0,0,0,0,1,1,1920,1080
820,MSI,GE72MVR 7RG,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512,Nvidia GeForce GTX 1070,Windows 10,2.9,41055000.0,1,1,0,0,1000,0,0,1,1920,1080
821,Samsung,Notebook 9,Ultrabook,13.3,1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,Windows 10,0.81,25483000.0,0,1,0,0,0,0,0,1,1920,1080
822,Dell,Vostro 5568,Notebook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,8,1000,Nvidia GeForce GT 940MX,Windows 10,1.98,16337000.0,1,0,0,0,0,0,0,1,1920,1080
823,Dell,Vostro 3568,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,256,AMD Radeon R5 M420,Windows 10,2.18,13426770.0,0,1,0,0,0,0,0,1,1920,1080
824,Lenovo,Thinkpad T470s,Ultrabook,14.0,1920x1080,Intel Core i7 7500U 2.7GHz,8,256,Intel HD Graphics 620,Windows 10,1.32,31603000.0,0,1,0,0,0,0,0,1,1920,1080
825,Razer,Blade Stealth,Ultrabook,12.5,3840x2160,Intel Core i7 7500U 2.5GHz,16,512,Intel HD Graphics 620,Windows 10,1.29,30583000.0,0,1,0,0,0,1,1,3,3840,2160
826,HP,Chromebook 11,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,16,Intel HD Graphics 400,Chrome OS,1.23,6545000.0,0,0,1,0,0,0,0,0,1366,768
827,Dell,Alienware 17,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,128,Nvidia GeForce GTX 1060,Windows 10,4.36,42585340.0,1,1,0,0,1000,0,1,1,1920,1080
828,Dell,Latitude 3480,Notebook,14.0,1366x768,Intel Core i5 6200U 2.3GHz,4,500,Intel HD Graphics 520,Windows 10,1.76,12835000.0,1,0,0,0,0,0,0,0,1366,768
829,Lenovo,V110-15ISK (i3-6006U/4GB/500GB/W10),Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,500,Intel HD Graphics 520,Windows 10,2.1,8328300.0,1,0,0,0,0,0,0,0,1366,768
830,Toshiba,Tecra X40-D-10Z,Ultrabook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,4,128,Intel HD Graphics 620,Windows 10,1.25,18530000.0,0,1,0,0,0,0,0,0,1366,768
831,Lenovo,Thinkpad X1,Ultrabook,14.0,1920x1080,Intel Core i7 7500U 2.7GHz,8,512,Intel HD Graphics 620,Windows 10,1.13,42483000.0,0,1,0,0,0,0,1,1,1920,1080
832,MSI,GL62M 7RD,Gaming,15.6,1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256,Nvidia GeForce GTX 1050,Windows 10,2.4,20383000.0,0,1,0,0,0,0,0,1,1920,1080
833,Lenovo,ThinkPad X1,Ultrabook,14.0,1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,Windows 10,1.13,31875000.0,0,0,1,0,0,0,1,1,1920,1080
834,Toshiba,Satellite Pro,Notebook,14.0,1366x768,Intel Pentium Dual Core 4405U 2.1GHz,4,128,Intel HD Graphics 510,Windows 10,1.75,8483000.0,0,1,0,0,0,0,0,0,1366,768
835,Asus,ZenBook Flip,2 in 1 Convertible,13.3,1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,Windows 10,1.1,23086000.0,0,1,0,0,0,1,0,1,1920,1080
836,Dell,Latitude 3480,Notebook,14.0,1366x768,Intel Core i3 6006U 2GHz,4,500,Intel HD Graphics 520,Windows 10,1.76,9945000.0,1,0,0,0,0,0,0,0,1366,768
837,Acer,Chromebook 11,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,32,Intel HD Graphics 400,Chrome OS,1.35,6035000.0,0,0,1,0,0,0,1,0,1366,768
838,Acer,Swift 3,Notebook,14.0,1920x1080,Intel Core i3 7100U 2.4GHz,8,128,Intel HD Graphics 620,Windows 10,1.5,10523000.0,0,1,0,0,0,0,1,1,1920,1080
839,Razer,Blade Pro,Gaming,17.3,3840x2160,Intel Core i7 7820HK 2.9GHz,32,512,Nvidia GeForce GTX 1080,Windows 10,3.49,93483000.0,0,1,0,0,0,1,0,3,3840,2160
840,Lenovo,Thinkpad X1,Ultrabook,14.0,2560x1440,Intel Core i7 6600U 2.6GHz,16,512,Intel HD Graphics 520,Windows 10,1.1,35683000.0,0,1,0,0,0,0,1,2,2560,1440
841,Asus,VivoBook Max,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,4,1000,Nvidia GeForce 920,Linux,2.1,8823000.0,1,0,0,0,0,0,0,1,1920,1080
842,Lenovo,Thinkpad T460,Notebook,14.0,1920x1080,Intel Core i5 6200U 2.3GHz,8,256,Intel HD Graphics 520,Windows 10,1.7,20162000.0,0,1,0,0,0,0,0,1,1920,1080
843,Lenovo,ThinkPad T470s,Notebook,14.0,1920x1080,Intel Core i5 7300U 2.6GHz,8,256,Intel HD Graphics 620,Windows 10,1.32,28050000.0,0,1,0,0,0,0,1,1,1920,1080
844,Dell,Alienware 15,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256,Nvidia GeForce GTX 1070,Windows 10,3.21,47168710.0,1,1,0,0,1000,0,0,1,1920,1080
845,Asus,Rog GL702VS-BA023T,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256,Nvidia GeForce GTX 1070,Windows 10,2.9,41123000.0,1,1,0,0,1000,0,0,1,1920,1080
846,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,500,Intel HD Graphics 620,Windows 10,2.0,11373000.0,1,0,0,0,0,0,0,0,1366,768
847,Lenovo,N42-20 Chromebook,Notebook,14.0,1366x768,Intel Celeron Quad Core N3160 1.6GHz,4,16,Intel HD Graphics 400,Chrome OS,1.5,5525000.0,0,0,1,0,0,0,0,0,1366,768
848,Asus,R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10),Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,128,Intel HD Graphics 620,Windows 10,2.3,10030000.0,1,0,0,0,0,0,0,1,1920,1080
849,Asus,Rog GL702VM-GC017T,Gaming,17.3,1920x1080,Intel Core i7 6700HQ 2.6GHz,16,512,Nvidia GeForce GTX 1060,Windows 10,2.73,30583000.0,1,1,0,0,1000,0,0,1,1920,1080
851,Dell,Alienware 17,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,32,512,Nvidia GeForce GTX 1070,Windows 10,4.42,52239130.0,1,1,0,0,1000,0,1,1,1920,1080
852,HP,ProBook 470,Notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,8,1000,Nvidia GeForce 930MX,Windows 10,2.63,15470000.0,1,0,0,0,0,0,0,0,1600,900
853,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,128,Intel HD Graphics 620,Windows 10,2.18,12137830.0,0,1,0,0,0,0,0,0,1366,768
854,HP,EliteBook 840,Ultrabook,14.0,1920x1080,Intel Core i7 6500U 2.5GHz,8,512,Intel HD Graphics 520,Windows 7,1.54,31790000.0,0,1,0,0,0,0,0,1,1920,1080
855,Dell,Vostro 3568,Notebook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,4,256,AMD Radeon R5 M420,Windows 10,2.18,12563000.0,0,1,0,0,0,0,0,1,1920,1080
856,HP,Chromebook X360,2 in 1 Convertible,11.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,32,Intel HD Graphics 500,Chrome OS,1.4,10455000.0,0,0,1,0,0,1,0,0,1366,768
857,Asus,ZenBook UX310UQ-GL026T,Ultrabook,13.3,1920x1080,Intel Core i5 6200U 2.3GHz,8,512,Nvidia GeForce 940M,Windows 10,1.45,17442000.0,0,1,0,0,0,0,1,1,1920,1080
858,HP,EliteBook x360,2 in 1 Convertible,13.3,1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,Windows 10,1.28,38709000.0,0,1,0,0,0,1,0,1,1920,1080
859,HP,EliteBook 840,Ultrabook,14.0,1920x1080,Intel Core i7 6500U 2.5GHz,8,512,Intel HD Graphics 520,Windows 10,1.54,24956000.0,0,1,0,0,0,0,0,1,1920,1080
860,HP,250 G6,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,128,Intel HD Graphics 400,No OS,1.86,5083000.0,0,1,0,0,0,0,0,0,1366,768
862,Asus,Rog GL502VM-DS74,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,128,Nvidia GeForce GTX 1060,Windows 10,2.1,32283000.0,1,1,0,0,1000,0,0,1,1920,1080
863,Dell,Inspiron 5767,Notebook,17.3,1920x1080,Intel Core i7 7500U 2.7GHz,8,1000,AMD Radeon R7 M445,Linux,2.83,14705000.0,1,0,0,0,0,0,0,1,1920,1080
864,Lenovo,ThinkPad T470p,Ultrabook,14.0,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256,Nvidia GeForce GT 940MX,Windows 10,1.96,32351000.0,0,1,0,0,0,0,1,1,1920,1080
865,Asus,K556UR-DM621T (i7-7500U/8GB/256GB/GeForce,Notebook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,8,256,Nvidia GeForce GTX 930MX,Windows 10,2.3,13379000.0,0,1,0,0,0,0,1,1,1920,1080
866,Dell,Latitude 5580,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,128,Intel HD Graphics 620,Windows 10,1.9,16065000.0,0,1,0,0,0,0,0,1,1920,1080
867,Asus,X541NA (N4200/4GB/1TB/W10),Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,1000,Intel HD Graphics 505,Windows 10,2.0,7633000.0,1,0,0,0,0,0,0,0,1366,768
868,HP,EliteBook x360,2 in 1 Convertible,13.3,1920x1080,Intel Core i7 7600U 2.8GHz,8,256,Intel HD Graphics 620,Windows 10,1.28,43503000.0,0,1,0,0,0,1,0,1,1920,1080
869,Dell,Inspiron 5368,Notebook,13.3,1920x1080,Intel Core i5 6200U 2.3GHz,8,1000,Intel HD Graphics 520,Windows 10,1.62,11033000.0,1,0,0,0,0,1,0,1,1920,1080
870,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,1920x1080,Intel Core i3 6006U 2.0GHz,4,1000,Intel HD Graphics 520,No OS,2.2,7973000.0,1,0,0,0,0,0,0,1,1920,1080
871,Lenovo,ThinkPad E570,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,1000,Intel HD Graphics 620,Windows 10,2.3,14461220.0,1,0,0,0,0,0,1,1,1920,1080
872,HP,EliteBook 850,Notebook,15.6,1920x1080,Intel Core i5 7300U 2.6GHz,8,256,AMD Radeon R7 M465,Windows 10,1.84,22933000.0,0,1,0,0,0,0,0,1,1920,1080
873,Toshiba,Portege X30-D-10X,Notebook,13.3,1920x1080,Intel Core i5 7200U 2.5GHz,4,128,Intel HD Graphics 620,Windows 10,1.05,21845000.0,0,1,0,0,0,0,0,1,1920,1080
874,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920x1080,Intel Core i5 7300HQ 2.5GHz,8,1000,Nvidia GeForce GTX 1050,No OS,2.5,17289000.0,1,0,0,0,0,0,1,1,1920,1080
875,Dell,XPS 13,Ultrabook,13.3,3200x1800,Intel Core i7 7660U 2.5GHz,16,512,Intel Iris Plus Graphics 640,Windows 10,1.29,38080000.0,0,1,0,0,0,1,0,2,3200,1800
876,HP,Probook 450,Notebook,15.6,1920x1080,Intel Core i5 6200U 2.3GHz,4,500,Intel HD Graphics 520,Windows 10,2.07,15470000.0,1,0,0,0,0,0,0,1,1920,1080
877,Toshiba,Portégé Z30-C-188,Ultrabook,13.3,1366x768,Intel Core i5 6200U 2.3GHz,8,256,Intel HD Graphics 520,Windows 10,1.2,18615000.0,0,1,0,0,0,0,0,0,1366,768
878,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,1920x1080,Intel Core i7 7500U 2.7GHz,8,256,Intel HD Graphics 620,Windows 10,1.37,33150000.0,0,1,0,0,0,1,1,1,1920,1080
879,Acer,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10),Notebook,14.0,1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,Windows 10,1.56,15334000.0,0,1,0,0,0,0,1,1,1920,1080
880,Dell,Precision 3520,Workstation,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1000,Nvidia Quadro M620,Windows 10,2.23,30226000.0,1,0,0,0,0,0,0,1,1920,1080
881,Lenovo,ThinkPad L570,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500,Intel HD Graphics 620,Windows 10,2.38,17935000.0,1,0,0,0,0,0,0,0,1366,768
882,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,1920x1080,Intel Core i3 6006U 2GHz,4,1000,AMD Radeon R5 M430,No OS,2.2,8143000.0,1,0,0,0,0,0,0,1,1920,1080
883,Toshiba,Tecra A50-D-11D,Notebook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,8,256,Intel HD Graphics 620,Windows 10,2.0,23596000.0,0,1,0,0,0,0,1,1,1920,1080
884,Lenovo,Thinkpad 13,Notebook,13.3,1920x1080,Intel Core i3 7100U 2.4GHz,4,180,Intel HD Graphics 620,Windows 10,1.44,12495000.0,0,1,0,0,0,0,1,1,1920,1080
885,Samsung,Notebook 9,Ultrabook,15.0,1920x1080,Intel Core i7 7500U 2.7GHz,16,256,Nvidia GeForce 940MX,Windows 10,1.23,31433000.0,0,1,0,0,0,0,0,1,1920,1080
886,Dell,Latitude 7280,Ultrabook,12.5,1920x1080,Intel Core i7 7600U 2.8GHz,8,256,Intel HD Graphics 620,Windows 10,1.6,28730000.0,0,1,0,0,0,0,0,1,1920,1080
887,Asus,X541NA-GO121 (N4200/4GB/1TB/Linux),Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,1000,Intel HD Graphics 505,Linux,2.0,6782830.0,1,0,0,0,0,0,0,0,1366,768
888,Xiaomi,Mi Notebook,Ultrabook,13.3,1920x1080,Intel Core i5 6200U 2.3GHz,8,256,Nvidia GeForce 940MX,Windows 10,1.28,15895000.0,0,1,0,0,0,0,1,1,1920,1080
889,Dell,Vostro 5568,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,4,128,Nvidia GeForce 940MX,Windows 10,2.18,15512500.0,1,1,0,0,1000,0,0,1,1920,1080
890,HP,ProBook 450,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,4,256,Intel HD Graphics 620,Windows 10,2.04,14263000.0,0,1,0,0,0,0,0,1,1920,1080
891,HP,EliteBook x360,2 in 1 Convertible,13.3,1920x1080,Intel Core i5 7200U 2.5GHz,4,256,Intel HD Graphics 620,Windows 10,1.28,28900000.0,0,1,0,0,0,1,0,1,1920,1080
892,HP,Pavilion x360,2 in 1 Convertible,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500,Intel HD Graphics 620,Windows 10,2.3,11641600.0,1,0,0,0,0,1,0,0,1366,768
893,Asus,VivoBook L402NA,Notebook,14.1,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,32,Intel HD Graphics 500,Windows 10,1.65,5916000.0,0,0,1,0,0,0,0,0,1366,768
894,Lenovo,IdeaPad 510-15ISK,Notebook,15.6,1920x1080,Intel Core i7 6500U 2.5GHz,8,1000,Nvidia GeForce 940MX,Windows 10,2.2,11373000.0,1,0,0,0,0,0,1,1,1920,1080
895,Dell,Inspiron 3552,Notebook,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4,500,Intel HD Graphics,Windows 10,2.2,6273000.0,1,0,0,0,0,0,0,0,1366,768
896,HP,EliteBook x360,2 in 1 Convertible,13.3,1920x1080,Intel Core i5 7200U 2.5GHz,4,256,Intel HD Graphics 620,Windows 10,1.28,30583000.0,0,1,0,0,0,1,0,1,1920,1080
897,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,1000,AMD Radeon R5 M420X,Linux,2.18,7746900.0,1,0,0,0,0,0,0,0,1366,768
898,Asus,Rog GL753VD-GC082T,Gaming,17.3,1920x1080,Intel Core i5 7300HQ 2.5GHz,12,128,Nvidia GeForce GTX 1050,Windows 10,2.2,23288300.0,1,1,0,0,1000,0,0,1,1920,1080
899,Acer,Chromebook C731-C78G,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,32,Intel HD Graphics 400,Chrome OS,1.25,5049000.0,0,0,1,0,0,0,1,0,1366,768
900,Lenovo,IdeaPad 110-17ACL,Notebook,17.3,1600x900,AMD A4-Series 7210 2.2GHz,4,500,AMD Radeon R3,Windows 10,2.8,6443000.0,1,0,0,0,0,0,0,0,1600,900
901,HP,Probook 640,Notebook,14.0,1920x1080,Intel Core i5 7200U 2.5GHz,4,128,Intel HD Graphics 620,Windows 10,1.95,21505000.0,0,1,0,0,0,0,0,1,1920,1080
902,HP,Envy x360,2 in 1 Convertible,13.3,3200x1800,Intel Core i7 7500U 2.7GHz,16,256,Intel HD Graphics 620,Windows 10,1.42,23783000.0,0,1,0,0,0,1,0,2,3200,1800
903,Samsung,Notebook 9,Ultrabook,15.0,1920x1080,Intel Core i7 7500U 2.7GHz,8,256,Intel HD Graphics 620,Windows 10,1.17,28883000.0,0,1,0,0,0,0,0,1,1920,1080
904,Lenovo,ThinkPad T470s,Ultrabook,14.0,1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,Windows 10,1.32,30583000.0,0,1,0,0,0,0,1,1,1920,1080
905,MSI,GS73VR Stealth,Gaming,17.3,3840x2160,Intel Core i7 6700HQ 2.6GHz,16,512,Nvidia GeForce GTX 1060,Windows 10,2.43,45033000.0,1,1,0,0,2000,0,1,3,3840,2160
906,Toshiba,Portege X30-D-10V,Notebook,13.3,1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,Windows 10,1.05,25075000.0,0,1,0,0,0,0,0,1,1920,1080
908,Dell,Inspiron 7567,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1000,Nvidia GeForce GTX 1050Ti,Linux,2.62,15793000.0,1,0,0,0,0,0,0,1,1920,1080
909,HP,ProBook 450,Notebook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,8,1000,Nvidia GeForce 930MX,Windows 10,2.04,15300000.0,1,0,0,0,0,0,0,1,1920,1080
910,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,1000,AMD Radeon R5 M420X,Windows 10,2.18,10438000.0,1,0,0,0,0,0,0,0,1366,768
911,Dell,Latitude 5580,Notebook,15.6,1920x1080,Intel Core i5 7300U 2.6GHz,8,500,Intel HD Graphics 620,Windows 10,1.9,15895000.0,1,0,0,0,0,0,0,1,1920,1080
912,Dell,XPS 13,2 in 1 Convertible,13.3,3200x1800,Intel Core i7 7Y75 1.3GHz,8,512,Intel HD Graphics 615,Windows 10,1.24,34222700.0,0,1,0,0,0,1,0,2,3200,1800
913,Asus,G701VO-IH74K (i7-6820HK/32GB/2x,Gaming,17.3,1920x1080,Intel Core i7 6820HK 2.7GHz,32,256,Nvidia GeForce GTX 980M,Windows 10,3.58,21743000.0,0,1,0,0,256,0,1,1,1920,1080
914,Dell,XPS 13,2 in 1 Convertible,13.3,1920x1080,Intel Core i7 7Y75 1.3GHz,16,256,Intel HD Graphics 615,Windows 10,1.22,28033000.0,0,1,0,0,0,1,0,1,1920,1080
915,Lenovo,ThinkPad X1,Ultrabook,14.0,1920x1080,Intel Core i7 7500U 2.7GHz,8,256,Intel HD Graphics 620,Windows 10,1.13,34833000.0,0,0,1,0,0,0,1,1,1920,1080
916,Lenovo,ThinkPad T570,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,512,Intel HD Graphics 620,Windows 10,1.95,33370830.0,0,1,0,0,0,0,1,1,1920,1080
917,LG,Gram 15Z970,Ultrabook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,16,512,Intel HD Graphics 620,Windows 10,1.08,35683000.0,0,1,0,0,0,1,1,1,1920,1080
918,HP,Elitebook 820,Netbook,12.5,1920x1080,Intel Core i7 7500U 2.7GHz,8,512,Intel HD Graphics 620,Windows 10,1.26,25211000.0,0,1,0,0,0,0,0,1,1920,1080
919,Acer,Chromebook CB5-571-C1DZ,Notebook,15.6,1920x1080,Intel Celeron Dual Core 3205U 1.5GHz,4,16,Intel HD Graphics,Chrome OS,2.2,6103000.0,0,0,1,0,0,0,1,1,1920,1080
920,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,1920x1080,Intel Core i5 6300HQ 2.3GHz,8,128,Nvidia GeForce GTX 960M,Windows 10,2.6,13413000.0,1,1,0,0,1000,0,1,1,1920,1080
922,LG,Gram 14Z970,Ultrabook,14.0,1920x1080,Intel Core i7 7500U 2.7GHz,8,512,Intel HD Graphics 620,Windows 10,0.98,32283000.0,0,1,0,0,0,1,1,1,1920,1080
923,Dell,Latitude 5480,Notebook,14.0,1920x1080,Intel Core i5 7440HQ 2.8GHz,8,256,Intel HD Graphics 620,Windows 10,1.6,20485000.0,0,1,0,0,0,0,0,1,1920,1080
924,HP,Elitebook Folio,Ultrabook,12.5,3840x2160,Intel Core M 6Y75 1.2GHz,8,240,Intel HD Graphics 515,Windows 10,1.09,52700000.0,0,1,0,0,0,1,0,3,3840,2160
